names,scores,distances,rect
APR2017_PG200417160637-170,"[21.907524, 18.95729, 150.90851, 114.01847, 26.19949, 14.774675, 32.100735]","[55.90169943749474, 60.207972893961475, 50.0, 35.0, 31.622776601683793, 25.495097567963924, 52.20153254455275]","[(354, 169, 64, 254), (762, 247, 117, 126), (587, 343, 230, 151), (852, 199, 94, 312), (369, 270, 123, 156), (370, 505, 160, 165), (492, 490, 318, 121)]"
APR2018_AF030418070341-049,"[13.300469, 18.979534, 174.97621, 179.33543, 42.4131, 12.549645, 55.00759]","[25.0, 10.0, 58.309518948453004, 15.811388300841896, 64.03124237432849, 63.63961030678928, 53.85164807134504]","[(344, 139, 64, 254), (742, 277, 87, 86), (587, 433, 230, 151), (862, 229, 241, 332), (429, 260, 123, 156), (320, 575, 160, 165), (522, 490, 308, 121)]"
APR2018_BB240418030534-061,"[26.74498, 19.148148, 113.12308, 207.57318, 42.465363, 12.101207, 42.771362]","[89.02246907382428, 40.311288741492746, 25.0, 14.142135623730951, 50.0, 30.0, 53.85164807134504]","[(274, 59, 64, 274), (792, 297, 107, 96), (647, 383, 240, 151), (862, 219, 167, 302), (379, 250, 123, 156), (390, 525, 150, 155), (452, 560, 308, 121)]"
APR2018_CA190418050940-059,"[57.471916, 17.612844, 101.62699, 158.85194, 32.838497, 15.1543455, 99.16206]","[50.0, 31.622776601683793, 11.180339887498949, 5.0, 50.99019513592785, 31.622776601683793, 64.03124237432849]","[(364, 89, 54, 254), (712, 297, 87, 86), (627, 393, 230, 161), (852, 239, 88, 312), (429, 310, 123, 156), (340, 525, 170, 175), (552, 580, 308, 121)]"
APR2018_LG040418240539-050,"[6.9031386, 19.110062, 100.79402, 137.64064, 43.35738, 10.214057, 80.326546]","[14.142135623730951, 60.207972893961475, 36.05551275463989, 41.23105625617661, 64.03124237432849, 52.20153254455275, 70.71067811865476]","[(314, 129, 54, 254), (782, 337, 87, 96), (597, 353, 230, 151), (852, 189, 462, 302), (339, 350, 123, 156), (350, 475, 160, 155), (552, 490, 308, 121)]"
APR2018_LS240418221036-062,"[22.82731, 18.863428, 58.993866, 150.92714, 37.601074, 12.803412, 30.94074]","[53.85164807134504, 45.27692569068709, 15.0, 22.360679774997898, 58.309518948453004, 42.42640687119285, 53.85164807134504]","[(344, 169, 54, 254), (752, 247, 97, 96), (617, 373, 230, 161), (872, 239, 183, 302), (349, 350, 123, 156), (390, 555, 150, 155), (482, 490, 308, 121)]"
APR2018_NF100418310738-053,"[14.551848, 18.942253, 156.4114, 283.03363, 38.123062, 14.534545, 22.822832]","[40.311288741492746, 44.721359549995796, 46.09772228646444, 58.309518948453004, 50.0, 60.0, 91.7877987534291]","[(344, 169, 84, 274), (702, 307, 87, 86), (597, 363, 260, 171), (902, 199, 16, 302), (419, 330, 123, 156), (360, 465, 150, 155), (462, 470, 318, 141)]"
DIC2017_BM141217120634-242,"[15.32067, 18.990437, 73.51868, 219.14484, 39.11956, 13.54122, 45.585606]","[33.54101966249684, 55.226805085936306, 65.76473218982953, 82.76472678623425, 41.23105625617661, 55.226805085936306, 43.01162633521314]","[(354, 139, 54, 264), (692, 297, 97, 96), (557, 383, 240, 171), (892, 159, 717, 312), (389, 260, 123, 156), (370, 475, 160, 165), (472, 520, 318, 131)]"
DIC2017_CS121217200236-248,"[12.460916, 10.810164, 28.5576, 141.50853, 37.200287, 8.774556, 36.803345]","[29.154759474226502, 51.478150704935004, 22.360679774997898, 55.226805085936306, 14.142135623730951, 36.05551275463989, 68.00735254367721]","[(344, 159, 64, 284), (722, 247, 97, 96), (637, 393, 230, 151), (862, 179, 165, 312), (369, 310, 123, 156), (390, 545, 150, 155), (552, 490, 328, 131)]"
DIC2017_FE011217250735-245,"[225.54984, 18.850128, 130.92062, 134.78053, 35.741463, 15.8747, 39.15366]","[58.309518948453004, 69.46221994724903, 52.20153254455275, 35.35533905932738, 53.150729063673246, 44.721359549995796, 44.721359549995796]","[(294, 169, 54, 254), (782, 237, 97, 106), (637, 333, 240, 151), (882, 259, 331, 312), (349, 270, 143, 166), (330, 555, 170, 175), (462, 560, 308, 121)]"
DIC2017_TA141217090439-247,"[18.980438, 19.207388, 61.266605, 268.41626, 36.61885, 17.130098, 78.82002]","[70.71067811865476, 50.0, 31.622776601683793, 85.14693182963201, 36.05551275463989, 41.23105625617661, 50.99019513592785]","[(374, 169, 54, 254), (692, 287, 87, 86), (607, 413, 230, 151), (792, 179, 284, 312), (349, 280, 123, 156), (350, 485, 150, 155), (452, 550, 308, 121)]"
FEB2017_BL280217090237-161,"[27.992361, 18.893148, 58.33392, 120.85988, 55.310547, 12.777336, 69.12281]","[73.824115301167, 43.01162633521314, 20.615528128088304, 57.0087712549569, 41.23105625617661, 50.99019513592785, 64.03124237432849]","[(264, 159, 64, 264), (712, 267, 97, 96), (657, 403, 270, 181), (872, 179, 335, 312), (389, 260, 123, 156), (410, 515, 150, 155), (552, 500, 308, 121)]"
FEB2017_CM140217050940-147,"[32.099735, 18.990881, 159.3552, 260.3037, 50.516678, 11.697146, 60.607796]","[22.360679774997898, 57.0087712549569, 65.19202405202648, 31.622776601683793, 71.06335201775947, 51.478150704935004, 58.309518948453004]","[(364, 159, 114, 294), (692, 307, 97, 96), (657, 333, 240, 161), (862, 199, 345, 302), (329, 260, 133, 166), (390, 485, 160, 165), (532, 490, 308, 121)]"
FEB2017_DM230217250941-155,"[12.931303, 19.084505, 161.92451, 107.059105, 21.724697, 13.878842, 24.752289]","[46.09772228646444, 55.226805085936306, 64.03124237432849, 21.213203435596427, 52.20153254455275, 44.721359549995796, 53.85164807134504]","[(314, 169, 54, 264), (692, 287, 97, 96), (577, 433, 230, 151), (862, 259, 299, 332), (369, 350, 133, 156), (340, 565, 150, 155), (522, 590, 308, 121)]"
FEB2017_GM160217030338-158,"[23.067226, 18.938902, 158.32504, 227.22977, 39.83437, 17.541046, 69.03644]","[93.94147114027967, 58.309518948453004, 58.309518948453004, 68.00735254367721, 44.721359549995796, 41.23105625617661, 53.85164807134504]","[(284, 39, 54, 264), (732, 257, 127, 126), (647, 333, 230, 151), (802, 189, 508, 302), (339, 320, 123, 156), (370, 485, 150, 155), (552, 520, 308, 121)]"
FEB2017_NI080217160230-148,"[210.73546, 18.98473, 94.634605, 167.96928, 37.819626, 9.761032, 62.737103]","[58.309518948453004, 93.94147114027967, 55.226805085936306, 47.43416490252569, 50.0, 40.311288741492746, 50.99019513592785]","[(294, 69, 54, 254), (672, 337, 117, 106), (567, 383, 240, 161), (842, 259, 267, 332), (379, 350, 123, 156), (370, 485, 160, 155), (492, 490, 308, 121)]"
FEB2017_PC070217080638-149,"[541.0475, 19.176725, 19.981092, 124.948, 26.906647, 15.87284, 28.135504]","[60.207972893961475, 36.40054944640259, 47.43416490252569, 25.495097567963924, 69.6419413859206, 68.00735254367721, 50.99019513592785]","[(304, 89, 94, 284), (732, 257, 87, 96), (667, 403, 240, 161), (882, 239, 291, 312), (409, 240, 133, 166), (400, 475, 150, 165), (492, 490, 308, 121)]"
FEB2018_AG010218230628-027,"[35.019863, 19.17591, 188.41154, 269.8492, 31.8978, 16.178362, 68.281235]","[82.76472678623425, 36.05551275463989, 79.05694150420949, 55.226805085936306, 58.52349955359813, 32.01562118716424, 50.99019513592785]","[(294, 49, 64, 264), (772, 267, 87, 86), (667, 323, 240, 161), (862, 179, 695, 312), (339, 340, 153, 196), (340, 555, 150, 165), (512, 490, 308, 121)]"
FEB2018_PO270218060737-031,"[21.339628, 9.887191, 7.68989, 200.46053, 44.057198, 14.591965, 34.605934]","[120.83045973594572, 112.36102527122117, 55.90169943749474, 30.4138126514911, 10.0, 28.284271247461902, 78.26237921249263]","[(224, 169, 74, 254), (692, 197, 107, 96), (647, 333, 240, 151), (862, 269, 404, 322), (379, 290, 123, 156), (340, 505, 150, 155), (472, 480, 318, 141)]"
FEB2018_SM270218230138-032,"[15.359636, 18.89898, 34.948925, 17.591217, 41.710037, 12.996608, 34.406525]","[44.721359549995796, 20.615528128088304, 30.0, 50.99019513592785, 53.85164807134504, 20.615528128088304, 64.03124237432849]","[(314, 169, 74, 274), (742, 267, 97, 86), (647, 383, 230, 151), (902, 239, 212, 302), (399, 350, 123, 156), (340, 525, 150, 165), (462, 590, 308, 121)]"
FEB2018_TI200218120231-028,"[6.821541, 19.018436, 149.51668, 209.22255, 44.32982, 28.40506, 67.842186]","[42.42640687119285, 31.622776601683793, 60.8276253029822, 41.23105625617661, 44.721359549995796, 30.0, 72.11102550927978]","[(354, 169, 54, 294), (772, 277, 87, 86), (637, 333, 250, 171), (812, 239, 184, 302), (359, 340, 123, 156), (360, 495, 150, 155), (462, 480, 308, 121)]"
MAG2018_GR170518011033-091,"[9.287489, 14.9303665, 148.61917, 94.54346, 26.937922, 10.519608, 25.826664]","[31.622776601683793, 40.0, 33.54101966249684, 52.20153254455275, 85.0, 29.154759474226502, 36.05551275463989]","[(344, 99, 74, 274), (782, 287, 87, 86), (647, 373, 230, 161), (842, 279, 118, 302), (349, 240, 143, 186), (350, 555, 160, 165), (472, 520, 308, 121)]"
OTT2017_DG121017150848-221,"[21.471336, 7.0067606, 59.67631, 24.184748, 31.276585, 12.005738, 59.62909]","[67.26812023536856, 67.26812023536856, 50.24937810560445, 35.35533905932738, 83.81527307120105, 44.721359549995796, 45.0]","[(374, 169, 64, 254), (792, 237, 97, 86), (577, 393, 250, 161), (892, 229, 211, 312), (409, 230, 133, 176), (320, 545, 150, 155), (462, 540, 318, 121)]"
MAR2016_OM090316211144-275,"[16.62251, 8.726857, 30.428167, 158.27458, 18.320883, 9.503766, 30.361696]","[85.0, 7.0710678118654755, 29.154759474226502, 80.15609770940699, 40.0, 11.180339887498949, 50.0]","[(304, 59, 94, 284), (752, 287, 97, 96), (637, 413, 240, 161), (872, 169, 278, 342), (389, 270, 143, 176), (370, 535, 160, 155), (532, 580, 308, 121)]"
SET2017_LM080917220132-208,"[21.625277, 19.172415, 143.19275, 215.96368, 60.822525, 17.764668, 28.431604]","[61.032778078668514, 44.721359549995796, 64.03124237432849, 10.0, 58.309518948453004, 50.99019513592785, 71.58910531638176]","[(364, 169, 64, 254), (762, 327, 87, 86), (657, 333, 230, 151), (852, 239, 307, 302), (349, 350, 123, 156), (350, 575, 150, 155), (542, 480, 328, 131)]"
NOV2017_DS231117250232-226,"[16.87562, 19.210829, 73.33142, 82.49662, 32.62162, 13.177506, 31.93945]","[64.03124237432849, 58.309518948453004, 47.43416490252569, 10.0, 36.05551275463989, 25.495097567963924, 64.03124237432849]","[(364, 169, 54, 254), (712, 237, 87, 86), (577, 403, 240, 161), (852, 239, 305, 302), (349, 320, 123, 156), (390, 525, 160, 165), (452, 500, 308, 121)]"
MAR2016_SD310316251235-273,"[4.706261, 18.959593, 97.46031, 101.43611, 34.909794, 12.738986, 32.887726]","[50.0, 116.72617529928752, 15.0, 14.142135623730951, 29.154759474226502, 44.721359549995796, 64.03124237432849]","[(274, 119, 54, 254), (672, 227, 117, 126), (607, 383, 240, 151), (862, 239, 99, 302), (369, 280, 133, 166), (340, 565, 150, 155), (542, 490, 308, 121)]"
MAG2018_DE310518210237-093,"[24.20067, 19.144375, 112.34536, 112.27452, 32.762897, 15.743051, 32.71208]","[25.495097567963924, 15.811388300841896, 60.8276253029822, 36.05551275463989, 53.85164807134504, 44.721359549995796, 58.309518948453004]","[(354, 159, 104, 284), (762, 287, 97, 96), (557, 373, 230, 151), (882, 209, 784, 302), (429, 320, 123, 156), (380, 485, 150, 155), (452, 510, 308, 121)]"
LUG2018_RS260718120537-105,"[13.308356, 12.220106, 215.56467, 185.22484, 30.19787, 12.659943, 38.961124]","[29.154759474226502, 43.01162633521314, 40.311288741492746, 28.284271247461902, 68.00735254367721, 20.615528128088304, 54.08326913195984]","[(354, 159, 84, 284), (772, 327, 97, 96), (637, 353, 230, 161), (872, 249, 280, 302), (429, 250, 143, 166), (340, 525, 150, 165), (462, 520, 318, 141)]"
MAG2018_PC030518290535-088,"[37.521763, 19.190948, 11.026136, 259.5771, 73.45073, 9.939864, 17.76926]","[58.309518948453004, 44.721359549995796, 14.142135623730951, 36.05551275463989, 58.309518948453004, 46.09772228646444, 40.311288741492746]","[(354, 169, 54, 254), (702, 267, 87, 86), (627, 393, 230, 151), (882, 219, 202, 322), (349, 350, 123, 156), (330, 565, 160, 175), (512, 590, 318, 141)]"
SET2018_VR190918120634-128,"[14.714269, 19.279003, 123.140915, 140.07318, 38.539085, 12.585188, 44.12687]","[58.309518948453004, 47.43416490252569, 46.09772228646444, 68.00735254367721, 31.622776601683793, 60.8276253029822, 26.92582403567252]","[(354, 169, 54, 254), (732, 337, 97, 96), (577, 403, 240, 171), (792, 219, 279, 322), (389, 270, 123, 156), (370, 465, 150, 155), (492, 560, 338, 141)]"
GEN2018_AG110118260433-008,"[24.582048, 18.888811, 184.43817, 207.53084, 28.406271, 27.428244, 90.4977]","[70.71067811865476, 44.721359549995796, 58.309518948453004, 50.0, 20.0, 52.20153254455275, 53.150729063673246]","[(274, 69, 54, 254), (712, 277, 107, 106), (567, 353, 230, 151), (902, 229, 217, 302), (379, 280, 123, 156), (350, 475, 160, 155), (542, 580, 318, 121)]"
OTT2017_RE251017310554-220,"[16.840122, 8.822863, 10.414659, 172.55293, 38.221962, 10.710528, 50.43197]","[55.90169943749474, 20.615528128088304, 7.0710678118654755, 65.0, 20.615528128088304, 64.03124237432849, 70.71067811865476]","[(274, 109, 64, 254), (742, 267, 97, 86), (627, 383, 240, 161), (832, 169, 513, 302), (389, 320, 133, 156), (400, 575, 150, 155), (442, 560, 328, 141)]"
LUG2017_AG060717240538-201,"[87.64881, 19.113693, 218.49176, 200.77982, 35.732044, 15.4211035, 74.000786]","[56.568542494923804, 56.568542494923804, 36.05551275463989, 50.0, 28.284271247461902, 31.622776601683793, 54.08326913195984]","[(284, 159, 54, 254), (782, 327, 87, 86), (597, 353, 230, 151), (852, 279, 683, 302), (359, 320, 123, 156), (330, 515, 150, 155), (552, 510, 318, 121)]"
MAR2018_PL220318290236-044,"[4.2954683, 18.970604, 176.86305, 254.56422, 20.87806, 16.68403, 84.1731]","[91.2414379544733, 73.824115301167, 41.23105625617661, 46.09772228646444, 41.23105625617661, 64.03124237432849, 40.311288741492746]","[(244, 109, 74, 264), (782, 227, 97, 96), (627, 343, 230, 151), (892, 279, 293, 332), (369, 340, 183, 216), (400, 575, 150, 155), (512, 500, 318, 121)]"
GIU2018_CE010618100930-066,"[20.80969, 18.836855, 61.24799, 15.683805, 32.776237, 14.212922, 34.521652]","[41.23105625617661, 76.32168761236873, 49.24428900898052, 42.42640687119285, 30.0, 50.99019513592785, 50.99019513592785]","[(364, 109, 54, 254), (782, 227, 87, 96), (637, 433, 230, 161), (882, 259, 129, 302), (379, 270, 123, 156), (410, 515, 150, 155), (452, 550, 308, 121)]"
GIU2018_BC120618160735-072,"[36.082714, 14.453585, 95.76977, 154.74057, 21.80015, 13.888042, 25.022972]","[26.92582403567252, 35.35533905932738, 22.360679774997898, 18.027756377319946, 36.40054944640259, 44.721359549995796, 99.24716620639605]","[(314, 149, 54, 264), (752, 257, 97, 96), (637, 373, 230, 151), (852, 249, 96, 322), (369, 270, 123, 166), (340, 565, 150, 155), (442, 470, 318, 131)]"
LUG2018_MM270718150648-107,"[43.069897, 9.837776, 90.52036, 141.6108, 45.385044, 9.987356, 20.271317]","[30.0, 52.20153254455275, 50.0, 31.622776601683793, 56.568542494923804, 20.0, 69.46221994724903]","[(324, 149, 54, 254), (732, 237, 97, 86), (617, 333, 230, 151), (882, 239, 142, 302), (339, 260, 123, 156), (360, 505, 150, 155), (452, 580, 328, 131)]"
GEN2018_MV300118011238-018,"[23.32955, 18.97867, 206.08267, 214.06367, 46.881676, 12.955275, 20.197113]","[20.0, 25.495097567963924, 102.59142264341595, 53.85164807134504, 46.09772228646444, 58.309518948453004, 85.44003745317531]","[(324, 139, 54, 254), (772, 287, 97, 96), (557, 333, 260, 191), (902, 249, 180, 302), (349, 340, 123, 166), (410, 495, 150, 155), (432, 510, 328, 121)]"
MAG2018_SG100518180336-089,"[10.235573, 15.030424, 16.536753, 138.9306, 43.338017, 15.303826, 18.46514]","[54.08326913195984, 7.0710678118654755, 54.08326913195984, 31.622776601683793, 54.08326913195984, 55.90169943749474, 10.0]","[(284, 159, 64, 274), (752, 297, 97, 96), (667, 413, 240, 151), (842, 259, 177, 302), (349, 340, 153, 176), (340, 475, 160, 155), (502, 530, 308, 121)]"
GEN2017_SG100117300543-152,"[40.36018, 18.92444, 7.6132236, 132.1374, 39.18693, 12.124712, 24.830297]","[72.11102550927978, 40.0, 14.142135623730951, 82.00609733428362, 50.0, 26.92582403567252, 53.85164807134504]","[(284, 59, 54, 254), (742, 247, 87, 86), (627, 393, 230, 151), (812, 179, 246, 332), (349, 340, 123, 156), (370, 555, 150, 165), (452, 560, 308, 121)]"
NOV2018_SS131118310532-138,"[17.353825, 19.095768, 150.75327, 198.27565, 281.3108, 54.64627, 74.21699]","[50.0, 57.0087712549569, 36.40054944640259, 70.71067811865476, 79.05694150420949, 47.16990566028302, 62.64982043070834]","[(374, 119, 54, 254), (712, 337, 117, 116), (587, 373, 240, 151), (802, 179, 169, 302), (359, 230, 133, 166), (400, 575, 180, 175), (552, 510, 348, 171)]"
MAG2017_LE250517111031-184,"[28.603786, 19.210829, 119.01904, 73.364044, 60.710552, 13.133082, 53.091705]","[56.568542494923804, 70.71067811865476, 60.207972893961475, 44.721359549995796, 58.309518948453004, 14.142135623730951, 36.05551275463989]","[(284, 79, 54, 254), (692, 237, 87, 86), (567, 383, 250, 161), (872, 189, 334, 302), (349, 350, 123, 156), (370, 535, 150, 155), (532, 520, 308, 121)]"
OTT2017_DG051017080255-216,"[16.454254, 19.07626, 72.5963, 137.1364, 26.281752, 11.493622, 23.00945]","[35.35533905932738, 93.00537618869137, 50.0, 31.622776601683793, 30.4138126514911, 42.42640687119285, 50.99019513592785]","[(324, 89, 64, 264), (672, 237, 97, 96), (577, 413, 230, 151), (842, 199, 90, 302), (399, 280, 153, 176), (330, 495, 150, 155), (492, 590, 308, 121)]"
MAR2018_BE010318300638-034,"[11.772836, 19.144087, 82.456055, 228.98317, 41.088955, 15.078809, 78.90081]","[41.23105625617661, 103.07764064044152, 41.23105625617661, 28.284271247461902, 58.309518948453004, 60.41522986797286, 65.19202405202648]","[(364, 129, 54, 254), (672, 227, 107, 96), (577, 393, 230, 151), (832, 249, 166, 302), (349, 250, 123, 156), (340, 475, 160, 165), (452, 510, 318, 131)]"
GIU2018_IG060618290731-068,"[8.886005, 7.801279, 5.567093, 65.36091, 135.46, 11.400969, 48.700016]","[58.309518948453004, 10.0, 20.0, 11.180339887498949, 50.0, 11.180339887498949, 67.08203932499369]","[(294, 169, 54, 254), (752, 287, 87, 86), (637, 383, 230, 151), (862, 219, 163, 302), (339, 270, 123, 156), (370, 525, 150, 165), (442, 510, 308, 121)]"
MAR2016_LN170316060733-282,"[19.800552, 19.000376, 84.37063, 69.79441, 62.20858, 25.634607, 31.02765]","[50.99019513592785, 38.07886552931954, 36.05551275463989, 35.35533905932738, 50.99019513592785, 58.52349955359813, 42.42640687119285]","[(334, 169, 54, 254), (712, 277, 97, 96), (637, 413, 230, 151), (852, 199, 286, 312), (369, 250, 123, 156), (380, 475, 150, 165), (472, 510, 308, 121)]"
GEN2017_CA170117201032-146,"[21.002476, 18.970057, 211.48245, 187.3141, 43.793015, 12.842271, 78.731155]","[53.150729063673246, 40.0, 40.311288741492746, 18.027756377319946, 46.09772228646444, 18.027756377319946, 58.309518948453004]","[(364, 159, 54, 264), (752, 257, 107, 106), (657, 383, 230, 161), (862, 219, 131, 312), (339, 310, 133, 156), (350, 535, 160, 155), (552, 570, 308, 121)]"
GEN2018_GR090118121236-004,"[8.381622, 15.692398, 8.422211, 168.33766, 39.11173, 11.502886, 38.916737]","[64.03124237432849, 38.07886552931954, 58.309518948453004, 20.0, 81.39410298049853, 43.01162633521314, 50.99019513592785]","[(284, 169, 54, 254), (782, 277, 97, 96), (667, 413, 230, 151), (832, 229, 122, 302), (409, 230, 153, 176), (400, 555, 160, 165), (452, 530, 308, 121)]"
MAR2016_TL030316020929-281,"[25.502329, 11.203317, 83.45968, 186.13017, 47.26803, 17.413864, 72.27216]","[41.23105625617661, 75.0, 10.0, 41.23105625617661, 53.85164807134504, 74.33034373659252, 41.23105625617661]","[(314, 159, 54, 254), (682, 247, 87, 96), (627, 383, 230, 151), (842, 269, 274, 302), (329, 280, 123, 156), (400, 465, 180, 175), (492, 500, 308, 121)]"
LUG2018_TE180718051033-103,"[19.760233, 18.94329, 174.38744, 254.35922, 50.033527, 12.128869, 51.852245]","[26.92582403567252, 83.21658488546619, 67.08203932499369, 55.226805085936306, 57.0087712549569, 30.4138126514911, 44.721359549995796]","[(354, 159, 94, 284), (792, 227, 97, 106), (647, 323, 230, 151), (852, 179, 179, 312), (339, 340, 133, 166), (360, 495, 160, 155), (482, 500, 308, 121)]"
GIU2018_DC280618070734-078,"[38.217564, 19.047268, 148.47523, 209.11461, 34.846115, 13.581334, 96.07431]","[40.0, 65.19202405202648, 50.0, 21.213203435596427, 31.622776601683793, 40.0, 30.0]","[(324, 159, 54, 254), (692, 327, 97, 96), (617, 333, 230, 151), (872, 249, 1092, 312), (409, 310, 123, 156), (370, 575, 170, 175), (472, 540, 308, 121)]"
GIU2016_VP300616060534-297,"[4.1679597, 19.195831, 217.34583, 251.94798, 37.17784, 16.031075, 29.280529]","[35.35533905932738, 20.0, 44.721359549995796, 20.0, 22.360679774997898, 57.0087712549569, 58.309518948453004]","[(294, 119, 64, 264), (742, 307, 87, 86), (637, 423, 230, 151), (842, 239, 194, 322), (359, 310, 123, 156), (350, 475, 160, 165), (532, 490, 308, 121)]"
SET2018_RM250918271234-121,"[5.03633, 10.715277, 7.4787073, 12.9229355, 6.335456, 10.026168, 25.618036]","[41.23105625617661, 11.180339887498949, 30.0, 61.84658438426491, 10.0, 11.180339887498949, 72.11102550927978]","[(314, 159, 54, 254), (752, 287, 87, 96), (617, 413, 230, 151), (892, 199, 326, 362), (379, 310, 123, 156), (360, 515, 160, 155), (442, 500, 308, 121)]"
LUG2017_LG130717240539-204,"[17.636312, 19.188807, 180.75589, 176.90247, 35.598545, 25.019217, 24.945303]","[40.311288741492746, 74.33034373659252, 28.284271247461902, 35.35533905932738, 44.721359549995796, 36.05551275463989, 67.26812023536856]","[(374, 109, 84, 274), (692, 237, 97, 86), (597, 403, 230, 151), (822, 239, 103, 332), (359, 340, 123, 156), (340, 495, 150, 155), (462, 490, 318, 121)]"
SET2018_SN110918240937-120,"[39.56426, 10.178226, 116.15489, 44.97326, 39.50742, 14.491273, 42.298798]","[70.71067811865476, 40.311288741492746, 25.0, 51.478150704935004, 30.0, 10.0, 58.309518948453004]","[(274, 169, 54, 254), (792, 287, 107, 96), (637, 363, 240, 151), (902, 209, 336, 312), (379, 270, 123, 156), (360, 535, 150, 155), (472, 490, 308, 121)]"
SET2018_ZV270918140139-127,"[1.7870144, 17.721363, 30.046274, 140.30185, 36.519993, 18.192585, 31.202982]","[63.245553203367585, 28.284271247461902, 30.0, 65.76473218982953, 0.0, 58.309518948453004, 76.15773105863909]","[(264, 139, 54, 254), (762, 267, 87, 86), (647, 383, 230, 151), (872, 169, 282, 312), (379, 300, 123, 156), (310, 555, 150, 155), (542, 470, 328, 121)]"
GIU2018_LA280618181148-079,"[251.87749, 19.00148, 242.2021, 168.66202, 29.33664, 11.496718, 49.37792]","[64.03124237432849, 74.33034373659252, 81.39410298049853, 69.46221994724903, 20.615528128088304, 31.622776601683793, 28.284271247461902]","[(364, 169, 54, 254), (782, 227, 117, 106), (577, 333, 260, 171), (792, 269, 378, 312), (389, 330, 153, 176), (390, 515, 150, 155), (522, 560, 308, 121)]"
MAG2017_DC180517050735-177,"[16.227238, 7.952229, 11.401296, 106.79399, 43.170795, 9.84819, 42.120197]","[50.0, 7.0710678118654755, 35.35533905932738, 50.99019513592785, 31.622776601683793, 42.720018726587654, 25.0]","[(304, 159, 74, 254), (742, 287, 97, 96), (657, 383, 240, 161), (802, 219, 167, 302), (409, 290, 123, 156), (400, 545, 150, 165), (532, 570, 328, 151)]"
MAR2016_SA170216160833-284,"[21.055832, 19.210829, 236.15788, 194.06137, 41.842403, 31.622433, 88.9735]","[64.03124237432849, 70.71067811865476, 49.24428900898052, 41.23105625617661, 141.4213562373095, 81.39410298049853, 31.622776601683793]","[(274, 159, 54, 254), (692, 237, 87, 86), (597, 433, 230, 161), (852, 199, 467, 322), (309, 210, 183, 176), (310, 475, 170, 165), (472, 550, 308, 121)]"
LUG2016_RR060716280235-295,"[10.05686, 10.352621, 110.24877, 47.209457, 55.418644, 11.32149, 31.303059]","[70.71067811865476, 28.284271247461902, 50.24937810560445, 80.77747210701756, 50.0, 52.20153254455275, 36.05551275463989]","[(374, 169, 54, 254), (762, 267, 87, 86), (627, 333, 240, 151), (832, 169, 129, 332), (349, 340, 123, 156), (320, 555, 170, 185), (522, 510, 308, 121)]"
MAR2017_PS300317270944-156,"[16.810469, 18.954006, 154.52095, 193.5527, 30.27574, 35.283504, 77.55652]","[35.0, 25.0, 43.01162633521314, 42.720018726587654, 14.142135623730951, 65.19202405202648, 55.226805085936306]","[(304, 129, 84, 274), (722, 277, 87, 96), (587, 363, 240, 161), (812, 219, 130, 312), (389, 310, 123, 156), (370, 465, 160, 165), (512, 490, 318, 131)]"
MAG2017_MN030517250230-178,"[11.28623, 7.6142645, 42.86855, 236.23145, 47.622852, 11.808948, 32.99663]","[60.207972893961475, 55.0, 36.05551275463989, 20.0, 22.360679774997898, 25.0, 56.568542494923804]","[(364, 169, 54, 264), (712, 317, 137, 146), (597, 413, 230, 151), (852, 249, 202, 302), (359, 310, 123, 156), (340, 515, 150, 165), (462, 500, 308, 121)]"
MAG2018_AP160518181135-090,"[114.71559, 19.097363, 64.17022, 234.16466, 29.306753, 19.918486, 42.82214]","[0.0, 49.24428900898052, 50.0, 70.71067811865476, 50.99019513592785, 50.99019513592785, 67.08203932499369]","[(324, 119, 54, 254), (702, 307, 97, 86), (647, 343, 230, 151), (902, 179, 146, 302), (389, 250, 123, 156), (370, 575, 150, 155), (442, 510, 308, 121)]"
LUG2017_RR210717280235-195,"[17.816196, 18.842356, 220.2956, 203.98792, 56.07868, 14.121334, 83.883804]","[58.309518948453004, 38.07886552931954, 57.0087712549569, 63.245553203367585, 58.309518948453004, 57.0087712549569, 11.180339887498949]","[(274, 149, 54, 254), (762, 257, 97, 96), (667, 433, 240, 181), (792, 249, 87, 302), (349, 250, 123, 156), (400, 485, 160, 165), (502, 550, 318, 121)]"
LUG2016_EI010716030139-295,"[16.987936, 14.928184, 25.098352, 95.874886, 31.390036, 13.235355, 23.28832]","[50.24937810560445, 53.85164807134504, 41.23105625617661, 25.495097567963924, 22.360679774997898, 42.42640687119285, 36.05551275463989]","[(324, 169, 64, 254), (762, 337, 87, 86), (607, 423, 230, 151), (882, 239, 191, 312), (369, 320, 123, 156), (390, 555, 150, 155), (522, 510, 308, 121)]"
MAR2018_CI140318060235-040,"[22.898727, 19.184355, 236.34004, 185.20544, 33.549347, 11.851014, 32.98958]","[105.47511554864494, 36.05551275463989, 31.622776601683793, 71.58910531638176, 53.85164807134504, 44.721359549995796, 78.10249675906654]","[(284, 39, 84, 274), (762, 257, 87, 86), (627, 353, 230, 151), (842, 169, 227, 322), (399, 250, 123, 156), (340, 485, 150, 155), (442, 490, 308, 121)]"
